y_log_return,volatility,avg_volume_mln,momentum_90,trend_ma30,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid
0.8401115632138858,0.3392117887635699,1.0187978964143425,0.349034443372455,-0.025415979097909745,0.38766070935563424,0.45245085385825157,0.04575168971853192,0.1571750924483686,0.0820049258833994,2.9243685393324528
-0.1597153764966615,0.28088914046095825,1.4853620796812752,-0.05069538704537338,0.06254166666666659,0.01745600451431321,-0.1771713810109747,0.01137320548134163,0.15834067100662863,0.0029121788933070456,-1.125042095600154
0.31782843607538647,0.12653081265256563,1.8320881434262948,0.12338504013351134,0.019900229203181866,0.26215233110940545,0.05567610496598102,0.004305108291074919,0.15852251881216892,1.0732032745859137e-4,0.3522873884622233
0.21113979987951645,0.17358628153460473,0.6864948007968129,0.17780337961192486,0.03206594538897463,0.29912772060155673,-0.08798792072204029,0.004509202720683911,0.15849291860249606,2.8085628565992877e-4,-0.5567956334678412
0.011513018363875386,0.3183064116371274,2.2697485139442226,-0.029712120689152802,0.07564761205795215,0.02551434086816937,-0.014001322504293983,0.013876888512975227,0.15854101370440385,2.2303895414683866e-5,-0.08902149455407164
0.5071872030907406,0.2646695021074368,10.091930936254982,0.3084419194661422,0.06680233771655186,0.4078949061369077,0.0992922969538329,0.015142923810139406,0.1584787401124373,0.0012271770082543467,0.6317137695243114
-0.04016604172533464,0.59508179392784,65.16214863346613,-0.03200273108617372,0.002595508894721557,-0.07956633483712129,0.03940029311178665,0.1958029555529206,0.15853002558003043,0.0037471922930373304,0.27740201225594735
0.39072886108869215,0.13220554029627854,1.3221971713147411,0.1955413870410725,0.03961126913178922,0.33925556598019996,0.05147329510849219,0.00537326164275395,0.15852537094136393,1.1473461087639824e-4,0.32586918659008257
0.33123577384934705,0.18859603102480027,0.399955725099602,0.04447263812124072,0.03325788234218172,0.15264615253449973,0.17858962131484732,0.003337163676789266,0.15833908107633027,8.542917034593363e-4,1.1294668135903998
0.16065957575139128,0.17653289773778416,3.173321127490038,0.06018353345304016,0.05207766646763537,0.18105667476075768,-0.0203970990093664,0.004342351952441224,0.15853962363071808,1.4529629415012026e-5,-0.12906389803520738
0.4181101971615287,0.19559727338636168,1.0106620916334657,0.13166330999751324,0.04392489941886465,0.24353434733611995,0.17457584982540875,0.0032866741239692336,0.1583481273232694,8.038911044247584e-4,1.1040542736920285
0.2848282632766505,0.15742638642180876,1.9802783386454181,0.17364847554052573,-0.013735280263777792,0.2925568727592967,-0.007728609482646198,0.008930966390131473,0.15854189273128944,4.330181954410863e-6,-0.049016331093621954
0.4559217006625065,0.2047995353472398,3.51002945816733,0.2289989715919416,0.07890677175244702,0.35099948386387114,0.10492221679863534,0.006588230797022924,0.15847194033775538,5.85946407351787e-4,0.6646518196565022
0.25676872628668773,0.20464663932299337,1.9173866852589652,-0.08151747486659885,-0.06279192010212517,-0.008068406071492132,0.26483713235817985,0.007307453341934937,0.15809329527185909,0.004146742419270129,1.6782740788279846
0.46456573192088524,0.19425835654513646,0.5417172310756974,0.25021878573183076,0.012462060346366804,0.36056788148730895,0.10399785043357629,0.01106411132087789,0.15847286163430183,9.755325479038629e-4,0.6602853851394007
0.45601345414205385,0.1813184480622028,1.589748876494024,0.2434333813374133,0.06351577771572176,0.3721621664167232,0.08385128772533068,0.006459738254843605,0.15849736300421316,3.668396152989443e-4,0.5311392448964021
0.15971790107007605,0.12196782973423828,1.0917143187250995,0.10348509648791378,0.01137282893171552,0.24095524381284258,-0.08123734274276653,0.0045708838843565485,0.15850019987344333,2.427189615360137e-4,-0.5140932837836201
0.25879514971180334,0.15826268104452268,0.9791227330677293,0.13028930061404842,0.021256140350877216,0.25425336165619844,0.004541788055604901,0.003594909308522313,0.1585421438082428,5.955010998720196e-7,0.028727662219447708
-0.36445498453082176,0.330998466165973,3.5962714780876497,-0.22224242092235905,-0.0480505905717571,-0.209849919142154,-0.15460506538866775,0.011021427664642857,0.15838883492618913,0.0021474561533392097,-0.9815708860147957
-0.2489177094182251,0.2689348449257246,5.0499051195219105,-0.30970210298963613,-0.005542111506524213,-0.26141284964805084,0.01249514022982573,0.021748361756489094,0.15854126242682506,2.8289184404366634e-5,0.07976405664903874
0.14339368778692901,0.13490992256815762,1.2551009243027889,0.0032026762736902443,-0.001087866108786652,0.12715638942898508,0.016237298357943936,0.004554609762817398,0.1585405945111706,9.661768156931712e-6,0.10275345691671114
0.2639714778945803,0.11892292224953149,1.1368050517928288,0.07415034323969907,0.005200454792624272,0.21027099863256998,0.053700479262010326,0.004692221922088955,0.15852388894744518,1.0890124598026181e-4,0.3398528008197236
0.16125660298485814,0.137609204763868,0.7248821115537851,0.03980139792558028,0.01259118586845126,0.16701746950354468,-0.0057608665186865415,0.004001453423284656,0.15854206373599528,1.0673055285476414e-6,-0.0364459983334786
0.36920682561899515,0.3231892200867355,4.059556282868526,0.34919524277554626,0.21306235886746558,0.45308185063691697,-0.08387502501792182,0.04212626573623065,0.1584956640663565,0.002575221183629358,-0.5410905150379458
0.5625746003408423,0.30082227585741955,6.674923533864541,0.41973687053429865,0.08549854439592428,0.509435274105584,0.0531393262352583,0.026800485727205874,0.15852386220075143,6.370650244274535e-4,0.34009989086843134
0.0035042142906325686,0.1319719872264075,0.670522298804781,0.0825569002591488,-0.003317857547276711,0.21065127157524466,-0.20714705728461208,0.004707759515535112,0.15826846433754066,0.0016258607496802981,-1.3109763277998534
0.4035942701756837,0.2399554351480153,2.7932286454183264,0.2591154043262508,0.08469029195170275,0.3669191272336124,0.036675142942071304,0.009012217161229269,0.15853366215133055,9.841276972268722e-5,0.23261036122001702
0.5003345136984225,0.16313694881323995,0.656950625498008,0.1754306509990327,0.06778348065773218,0.30984560051917304,0.19048891317924949,0.005199755320331822,0.15831064804980827,0.001520069084042039,1.2058496259303124
0.2094025153966253,0.1296295819126136,0.8558846334661354,0.04690999934858046,-9.919261822376822e-4,0.17511280557656528,0.03428970982006002,0.004411506611532611,0.15853478095346213,4.172223781197277e-5,0.21697778244845634
0.27236968072705814,0.1310915697121739,3.566841868525898,0.03353873426177539,0.021747401017473997,0.167630364866191,0.10473931586086713,0.004490274051311293,0.15847233313546896,3.9629087815390115e-4,0.6627936972277761
-0.2642320138602123,0.3635680787659388,0.7031903745019921,-0.21661043166622737,-0.09163499722447589,-0.23137927391185312,-0.03285273994835916,0.017337320007629255,0.1585353054316577,1.545001869704823e-4,-0.20924773006065867
-0.071915795730909,0.27049373830582907,0.4614057649402389,-0.13162354227186393,-0.04628155560609506,-0.08847782600002617,0.016562030269117164,0.00704356924439733,0.1585405222319411,1.562328402092539e-5,0.1049397120931496
0.6371385688148171,0.1753066635351128,3.281978123505976,0.15855491318743595,0.032755728270794926,0.28014899414839617,0.35698957466642095,0.003574515619020678,0.15772860077932904,0.003658064763668033,2.258002980797825
0.28301072595248755,0.21749154075991844,78.80172000796809,0.06611849735082752,0.017458203876312955,0.21276132355474248,0.07024940239774508,0.2782743677125724,0.15849888003388643,0.02101972310125689,0.5220931077030807
0.41308675450734395,0.13194140477663774,2.6691176812749013,0.2374422757143562,0.058130813081308186,0.3884902450390647,0.024596509468279237,0.0065765157596844315,0.1585384107371665,3.2143025852416406e-5,0.15581083664159626
0.0606997448304055,0.17408616473395933,4.328474984063745,-0.0878244323802584,-0.011174968071519766,0.013352446862519093,0.047347297967886406,0.0052979089270269435,0.15852797354701884,9.570212977867983e-5,0.29973680579090606
0.4808195746582453,0.3568074758006496,4.3902382111553795,0.1950635428635061,0.029505768631119512,0.23345389089723892,0.2473656837610064,0.015034070553187883,0.15814757514417288,0.007560070527581095,1.5736938145233588
0.2769066965287056,0.1586726961666696,1.3176307609561753,0.11274462999983298,0.05204157836310417,0.24311832709132533,0.033788369437380256,0.004043968350872959,0.1585350011837243,3.710860778182025e-5,0.21376595617058364
0.06717783922561762,0.17070083319837037,2.2211316733067727,0.06879502798051922,0.0018628420705571968,0.18041876114428584,-0.11324092191866822,0.0029103068760897937,0.1584606445892021,2.9928841157588376e-4,-0.7160241553127676
0.40664749074665385,0.1950128747513534,0.9104568087649404,0.09575373714138209,0.0072907423839101695,0.1976100899453159,0.20903740080133795,0.0031543922289563914,0.15826387461723404,0.0011059122414387185,1.3219086291549962
-0.19375813442203776,0.2652218778364343,1.0484379401709403,-0.23283320186172704,-0.10729000000000001,-0.20575606726069337,0.011997932838655606,0.01567369416535857,0.15854134718474122,1.856602005266792e-5,0.0763533807629445
-0.5820127971493473,0.6848088538166311,3.864731,-0.546354592994039,-0.3638985205732778,-0.7880840218648117,0.20607122471546446,0.1788805289160433,0.15821376633729467,0.0898251292130218,1.435838412249935
0.1358896874427737,0.23269101601364003,1.4463012908366533,-0.1378355141895229,-0.038830802280803836,-0.0748674478025402,0.2107571352453139,0.0062024773321885844,0.1582584021190776,0.0022240611131671114,1.334826200405713
0.11527781513944634,0.14814597745119149,4.540018980079681,-0.021710200352987225,-0.03956074506533227,0.08820599278791232,0.02707182235153402,0.006103584218255624,0.15853759600560186,3.610359532159789e-5,0.1714503278775631
0.2754383366411725,0.1398797780325727,0.5183093227091633,-0.009255233100830703,-0.017847993168232257,0.10736951783517165,0.16806881880600086,0.005038208764150332,0.1583620218124337,0.0011461736644496707,1.063837602776651
0.019737912848656888,0.16589511483508282,2.430080852589642,0.054588190284402996,-0.0025786578657866345,0.1669085210655337,-0.1471706082168768,0.0030546634269529448,0.15840435484263102,5.30732422241327e-4,-0.9306294726317865
0.03080733863780576,0.2326110027615441,8.22331632669322,-0.07526021754114014,-0.10282590412111028,-0.019546294136263426,0.050353632774069186,0.016050805506437626,0.15852592283679737,3.351397002718001e-4,0.3205057768756164
0.1854905520720109,0.10958138364510281,3.3692738565737055,-0.003424032694098979,-0.005867871167267027,0.1324305074574272,0.05306004461458369,0.006113664405846696,0.1585242992335376,1.3892364026952978e-4,0.33603974127457276
0.14444059172487636,0.1825655218510044,7.040920529880477,0.186654022811415,0.0925045703839123,0.32272016404035314,-0.17827957231547678,0.007980252330514305,0.1583388380990351,0.0020549058705431555,-1.1301414806180023
0.2563760496753384,0.22456075298219388,1.777789944223108,0.042985860806053815,0.0119707179103236,0.13025804100765798,0.12611800866768041,0.00230090405934225,0.15844107953913478,2.931340982122683e-4,0.7972025996517748
0.016377188933523395,0.1549795404988093,0.6916576215139444,-0.047831353649659424,0.027320857577187056,0.07059164919863027,-0.05421446026510687,0.007369488443560307,0.15852348473646857,1.7526901879387258e-4,-0.3435680096810827
0.20478829989634545,0.17641530305440595,16.842770573705177,0.0018138351085549222,-0.04146448808934375,0.10773302103547429,0.09705527886087116,0.014461765426281074,0.15848161321106952,0.0011182153720029338,0.6172680717811473
0.03917306687921079,0.21898202438082698,2.4776968525896406,-0.007772462570025364,-0.00405698358624962,0.07649580166165486,-0.03732273478244407,0.002449274506005177,0.15853341397416654,2.73355098717887e-5,-0.23593770736780656
-0.05798725765034928,0.16174625866973097,3.4749128804780884,-0.05878715104055254,-0.017094232059020685,0.04753871810682093,-0.10552597575717021,0.004694493863328322,0.15847126376344636,4.207338870821302e-4,-0.66784021008661
-0.16375176089828994,0.24521994692773347,2.481627968127491,-0.023089440784797882,0.01205692803437159,0.05195209084328541,-0.21570385174157536,0.0030209307792821005,0.15824585724720153,0.0011274499459804877,-1.3639745611114378
0.5133121563359956,0.2020257015842648,4.332685,0.07183310840625545,0.008405149483987726,0.17194108898432306,0.34137106735167255,0.0023168047125199653,0.1577993449291043,0.002162570681291558,2.157852584625174
0.07733496908485167,0.13164121919653163,1.4051435179282867,0.040910062922128766,-0.001794346164553446,0.1680881746058824,-0.09075320552103074,0.004272564871243922,0.15848977945365778,2.8297263799894636e-4,-0.5742263637938783
0.3278830315974201,0.19647816652030176,1.95541487250996,0.10085242840150119,-0.009534368070953498,0.19906393692233862,0.12881909467508149,0.004488753317433944,0.15843646491302005,5.99248092074959e-4,0.8151706751016115
0.5195533486066355,0.1384115488381227,1.108848498007968,0.14449693754257936,0.050084463315527544,0.28522601640594486,0.23432733220069063,0.004465531223960578,0.15819189600007202,0.001972509942949646,1.482812328408382
-0.08454368486148937,0.2146171640668131,4.1305125059761005,-0.025799763538198843,-0.007309623647564317,0.06006510930639877,-0.14460879416788813,0.0025657398435602026,0.15840918193866343,4.299780068373153e-4,-0.9142057631568626
0.22709885242804972,0.15597274110759596,2.3142386414342626,0.08414629345183632,0.0033141321044546836,0.2037788834895256,0.023319968938524116,0.0033673405559976294,0.1585388126409447,1.469892330007307e-5,0.14748634087595247
0.2470218887750032,0.16503527602199805,3.150146844621514,0.17304067320847236,0.049558879938626836,0.3039428876700862,-0.05692099889508301,0.004018824359447643,0.15852163132503622,1.046536954405959e-4,-0.36011261763150837
0.5064752115259641,0.19779765602879668,2.3501117928286845,0.26382031034749703,0.06372007366482511,0.38636591460158487,0.12010929692437922,0.007575383069554245,0.15845000727376055,8.846583254893521e-4,0.7612358822023211
-0.1120730528907986,0.2928918974622011,4.824354163346611,0.006463278469756445,-0.0233150877192982,0.05395781186937391,-0.1660308647601725,0.005249962918840138,0.15836633165675468,0.0011660542195424265,-1.0510496662090145
0.3279046971023961,0.2171889412676144,2.3354898804780886,0.27058327638577034,0.047132253711201076,0.38049112488851405,-0.05258642778611794,0.009198567435133649,0.15852456375038013,2.0658893750323477e-4,-0.33355829699519146
0.3027855125317653,0.38672577303661826,4.4013357689243024,-0.15844815512729352,0.0887250287626818,-0.13668816796752273,0.43947368049928803,0.031902162878205034,0.1572712346463014,0.05241554999246224,2.8201008318840994
0.1741079582565658,0.24567827256130045,4.684138501992032,0.031295444467237664,0.009472020821714057,0.10958685736811796,0.06452110088844784,0.0022833051260314845,0.15851579620478312,7.613174562918458e-5,0.4078397387766122
0.10867032313070245,0.14790732732201883,1.7220446294820717,0.13344681529965302,0.028003307773267188,0.26449486790645005,-0.1558245447757476,0.0036162098062747896,0.15838756261864698,7.05155379216488e-4,-0.9856300385129104
-0.5234287959193161,0.48602198819064063,33.847765653386446,-0.1904469642378717,-0.030876685934489403,-0.22400440299256097,-0.29942439292675516,0.05485974338516998,0.15793919727432043,0.043898368636846416,-1.944600699545775
0.20851406790662344,0.18565369540172577,1.5165658366533867,-0.043055096882585686,0.026003202928391707,0.06150667312528258,0.14700739478134087,0.0055358461197509735,0.15840431721856582,9.644881196187149e-4,0.9307563445625777
0.19979866714553746,0.24522566376606408,1.70365235059761,0.12743717027647836,0.09234699233649454,0.2276720446968083,-0.02787337755127084,0.008597509799026275,0.15853730233480737,5.418319878291857e-5,-0.1767486012082489
0.4004421990397819,0.15773624971432368,1.3444011593625496,0.18817432417142654,0.0683736123391295,0.3263263015175827,0.07411589752219921,0.005309128505214633,0.1585072281513015,2.3500791754698064e-4,0.4692007489942063
-0.036411626314131904,0.17122002822466195,0.521204406374502,-0.08836771628233427,-0.054527862075031866,0.0013560612235210458,-0.03776768753765295,0.007430367774759541,0.15853315588955139,8.577128341563393e-5,-0.23934882138257524
0.1366923968751543,0.15513522593638163,3.5368326055776875,0.0887137212996181,0.01508493540840189,0.2125493346167525,-0.07585693774159818,0.0030108667483796864,0.15850564669595316,1.3896776619051106e-4,-0.47966881586543714
0.18070895333092715,0.139015656936932,0.8078315657370516,0.09153207474654615,0.01026276648487857,0.22001281873789658,-0.039303865406969424,0.003865824356298681,0.15853243427809502,4.798325908129827e-5,-0.2486381321235355
0.22742670887224478,0.22626176689403815,1.6862833386454184,0.02406992994026703,-0.005022235112142313,0.10563751762750362,0.12178919124474116,0.002672238450849098,0.1584478739938115,3.1770910598182933e-4,0.7699830822289816
0.17359422867311147,0.1954660320599069,20.333741095617526,0.1285224895529591,0.06326816316678739,0.25829477348548746,-0.08470054481237599,0.017924617499415187,0.15849591344715802,0.0010630297821361356,-0.5396413028694889
0.23558333784763266,0.15334782192195967,1.3752452629482068,0.020676371344776553,0.03274766899766893,0.14479455011250864,0.09078878773512403,0.0046454087913797215,0.15848971859132258,3.081381713532694e-4,0.5745590846534233
-0.24631055848044808,0.31310586720744116,1.164213306772908,0.26506790783164214,0.08898168654552571,0.33878955132750677,-0.5851001098079549,0.014700081560864496,0.15632197254410388,0.04132910371456967,-3.7216655889501853
0.2363473616998659,0.1807910746107943,1.2821039003984065,0.1278190642324881,0.030562510432315157,0.24351030763238835,-0.007162945932522452,0.00304364284498412,0.15854194860539164,1.252672426967976e-6,-0.04529444997428227
0.12266714801160984,0.1109826771856496,1.8255317131474105,0.08468102919552331,0.01657436391363671,0.2281405717219698,-0.10547342371035996,0.004834914448710238,0.15847132447700685,4.330094720721481e-4,-0.6675547168983451
0.5649668568655568,0.2708012905382547,1.6742606573705177,0.26811265411188195,0.09647859143657464,0.36387347919486873,0.20109337767068808,0.011924856369264032,0.1582823608418568,0.003938052696001263,1.2773037066181003
0.13057868468075975,0.1293706962121602,2.8307815816733064,0.10893281790606724,0.0460349735664905,0.25249218289115055,-0.1219134982103908,0.004596269971605361,0.15844749823540188,5.496969987562634e-4,-0.7715135394647985
0.11408793340669036,0.2088775316957496,2.5743858286852594,-0.10314999041382927,-0.007392820974457032,-0.01930486505414868,0.13339279846083904,0.0051286783789731985,0.1584287422278159,7.351046769254604e-4,0.8443846282073346
0.2574628014773318,0.28863867792881975,5.829700940239046,0.10486800406265488,0.009116681587585804,0.1672004573091521,0.09026234416817971,0.005641179481700925,0.15849027439699884,3.70603614025996e-4,0.5715134212460992
0.37820537616398453,0.2782781044094439,1.7610021752988045,0.11427969314012916,-0.021882049629390977,0.1718287338984181,0.20637664226556643,0.009671820137813012,0.15826913552862742,0.0033487582684093306,1.3093699341769287
0.23079901489773988,0.20823306467600206,0.42811395219123505,0.16900654615193114,0.045201256066228955,0.27659566308108247,-0.045796648183342586,0.00433176782960325,0.1585289080021368,7.306611807498696e-5,-0.2897795668320313
0.08898532157057094,0.3013124956772817,7.015596071713146,-0.0651051045887272,-0.012467891721003758,-0.02082330054597211,0.10980862211654305,0.004654547906762073,0.15846538463675786,4.5166401724078666e-4,0.694929766463692
0.1646577537101013,0.1967701479030959,3.0779616733067723,0.06969797979618085,0.031563680377303484,0.17669339279728602,-0.012035639087184719,0.0023503983817900692,0.15854135381378925,2.7273225402354207e-6,-0.07608017975951108
0.06279624367479665,0.33136231792815796,5.493204071713147,0.04861160868284031,0.017889662560257074,0.09014852378679458,-0.02735228011199793,0.006252005296599172,0.15853749783830848,3.776301443188375e-5,-0.17323944888107357
-0.2465435053546193,0.2337337089249376,2.053051187250997,-0.05073797020279482,0.026302770448548795,0.03141519530720449,-0.2779587006618238,0.005045800458746851,0.15804875778843025,0.0031397655202172075,-1.7594224081364547
0.39214553149411285,0.15892373225538045,4.398730175298805,0.21785599315538418,0.09426330214535485,0.3650037425640812,0.027141788930031663,0.007975538248178803,0.15853756291210563,4.759978097189367e-5,0.17205554314628888
0.24092814415880764,0.159291662827749,20.215773517928287,0.09638122596169205,0.005359091901331622,0.22798976486692227,0.012938379291885377,0.017952706795263618,0.15854119349888257,2.484492363131079e-5,0.0824337520661326
-0.05122758920667328,0.21064322612237393,1.0509682111553784,-0.08871524518170772,-0.004483978360382902,-0.005407887701433314,-0.045819701505239965,0.0049406604913633774,0.15852888635235715,8.352266423906257e-5,-0.2900141287994401
0.45094605728871073,0.3195843061031586,8.65609907569721,0.3734737033458398,0.2138943066778119,0.4835761946606054,-0.032630137371894685,0.04281911454992045,0.15853521651984478,3.967347382404492e-4,-0.21057813946841702
0.2989449208514779,0.1746517568045494,0.5539028087649404,0.052092493512299366,-0.006800206327372738,0.15790665879961147,0.14103826205186643,0.003425470043437882,0.15841556653741404,5.469999410199856e-4,0.8920176480366552
-0.37573397625709454,0.3444861397641684,11.206059768924309,-0.03655759573379758,-0.0017094017094018365,-0.005714518138720408,-0.3700194581183741,0.007929570016360432,0.1576641031348136,0.008794811401198815,-2.3455500311382442
0.2273808457897249,0.16041012255376527,3.967568976095618,0.12818716595900245,-0.009784147204529447,0.24589080079488834,-0.018509955005163448,0.005809197388299448,0.15854008835796546,1.60546245775455e-5,-0.11720924898586776
-0.01610592917995745,0.3286894519460332,1.681591274900398,-0.03408138473751773,-0.03786752468656382,-0.010808996506688012,-0.0052969326732694375,0.008615862663227322,0.15854209558796953,1.960995148267801e-6,-0.0335888287957056
-0.08883461413608999,0.21959429697814437,7.027358976095618,0.023735972601234966,-0.006160547604231368,0.11186607205380336,-0.20070068618989334,0.00282232703688895,0.15828574101642548,9.115337137157899e-4,-1.2689776557262613
0.07933098943166915,0.1439148853575611,5.568236258964144,-0.10399436304869188,-0.027161646160373303,0.007680670240186054,0.0716503191914831,0.0075461117534395385,0.15850944755396607,3.135823377717507e-4,0.45410297946294076
0.10572632024909509,0.259502791654561,1.2582274422310755,-0.03098891847260038,0.011371286404214856,0.035989462393534025,0.06973685785556107,0.00374615968147565,0.15851129629591393,1.4634699061814296e-4,0.44113220209085646
0.0515031084406164,0.13844258843170174,2.325064557768924,0.01767886937852634,-0.019991256830601063,0.13698959193618307,-0.08548648349556667,0.004818868094592156,0.15849567096673084,2.8349699132671884e-4,-0.5410504675419247
0.13691088185641823,0.23459278563138244,7.709579091633464,0.004235158089942066,-2.829426030718633e-4,0.08628714667501164,0.05062373518140659,0.0028034724726521895,0.15852596650771997,5.76044360845195e-5,0.3200775378321229
0.41778676932376413,0.17174701599962977,2.350521402390438,0.0866669319632546,0.028460675957071878,0.2049285456801991,0.21285822364356502,0.0026205468011073676,0.15825374958526012,9.516225619647016e-4,1.3457104214230766
0.05588195290251297,0.17788814796327548,2.6120792390438248,-0.18841737067481126,-0.03456620376735886,-0.10035581784521772,0.15623777074773068,0.01009175935158533,0.15838572263035844,0.0020042959595476403,0.9914708601479694
0.23730350631546743,0.23092036587590473,2.8313662231075702,-0.029130264881487344,-0.009403783079480565,0.04755747337346819,0.18974603294199924,0.002713983389689402,0.15831302571916922,7.832960071303193e-4,1.1996490949033753
0.06744128079553269,0.15506753678105212,1.0140948685258966,0.14998532977682166,0.0014602487831259156,0.27176720562005446,-0.20432592482452178,0.00566014203540083,0.1582756224653233,0.0019055368706462205,-1.2937412926200587
0.6166359656678799,0.1834256912235351,3.98286219123506,0.18768932095640545,0.0651548137397195,0.31488832014713847,0.30174764552074146,0.004739038776265468,0.15796068555762396,0.0034730967434925273,1.9097072467776233
