name,observations_2017,start_price,end_price,y_log_return,volatility,avg_volume_mln,momentum_90,trend_ma30
HBI,251,22.12,21.3,-0.03777510393875458,0.3251516848028306,5.3168931872509955,0.007207238404949167,-0.008378541289933816
HCA,251,74.46,89.51,0.18408828243827693,0.20396986952331742,2.2876752151394424,0.1357951458864474,0.07895962037783152
HCN,251,66.17,64.03,-0.032875464493257345,0.14820589098192377,1.7927720039840636,0.07747026167599377,0.005425419374338743
HCP,251,29.78,25.91,-0.13920803268184434,0.17933817962600565,3.6944418964143426,0.03885902146566347,0.021323035594358563
HD,251,134.31,188.03,0.33645096364639937,0.1320217789161162,4.485498645418327,0.1509866764846016,0.019077755441391765
HES,251,62.82,47.85,-0.27220237621153714,0.3106369947500559,4.142086087649402,-0.23507371403048008,-0.09730977395733842
HIG,251,47.75,55.27,0.14625119891843244,0.1423961020580665,2.3448990119521906,0.036801357134474265,0.00936823734729493
HII,251,189.05,228.01,0.18737795730481538,0.19594675774715858,0.3280364422310756,0.03395797254718711,0.02904698933262803
HLT,250,58,79.68,0.3175756027299235,0.15610566229531028,2.588031752000001,0.06830297839301383,-0.006017241379310287
HOG,251,58.94,52.06,-0.1241230777431293,0.22111012684375306,2.2283505657370513,-0.05941649543089517,-0.013165931455717615
HOLX,251,40.15,42.87,0.06554984021711506,0.20128876073764368,2.731383183266933,0.08289332038071238,-0.005923619759236226
HON,251,116.18,153.71,0.2799269976724544,0.10539193738762238,2.729462247011952,0.1269033471588824,0.02108509783669012
HP,251,78.76,65.35,-0.18664781370069405,0.32050566709013134,1.8155954860557773,-0.29943188834495604,-0.047896563399356724
HPE,251,23.2,14.61,-0.46244605290965624,0.47120109711910685,11.979310494023904,-0.20710900146695285,-0.004482758620689621
HPQ,251,14.85,21.32,0.3616457340489352,0.20173702372327118,10.834277948207173,0.260030541121271,0.015173961840628511
HRB,251,22.91,26.76,0.15533473879462364,0.3160243316658692,3.057153976095618,0.14254780262877526,-0.016601193074348874
HRL,251,35.29,36.36,0.029869631622099473,0.1908948681075258,2.3506153585657374,-0.025833813243003784,0.02436006422971576
HRS,251,102.72,142.07,0.3243130539423346,0.13498747367157843,0.7359375298804778,0.05906577504714376,0.0023299584631360447
HSIC,251,77.965,71.47,-0.08698222680496137,0.2216958569372123,1.2486951752988058,0.12334695497589679,0.024382735843006428
HST,251,19.13,19.94,0.04146998108153095,0.20272600017891831,7.1333672151394385,-0.07882372624266414,-0.042986583028402144
HSY,251,103.92,112.11,0.0758591598031581,0.13048482617239046,1.0127588087649404,0.024992986182282028,0.017513471901462598
HUM,251,197.61,251.64,0.24170410338111742,0.19509871485055494,1.3695589880478092,0.1549528044163608,0.020353220990840498
IBM,251,167.19,154.25,-0.0805562274640575,0.15687081166463004,4.259277211155379,-0.10417162467324442,0.03375401240106074
ICE,251,56.22,69.85,0.21707752022458493,0.19774110988370514,2.668378665338645,0.04945061584075803,0.024742084667378126
IDXX,251,117.6,157.81,0.2941027422955149,0.2423900167096696,0.6836285657370529,0.3275035666384525,0.073514739229025
IFF,251,117.17,154.56,0.2769564987841437,0.15728469303404055,0.44314384860557826,0.11042575729609069,0.0030411652584563004
ILMN,251,131.13,224.03,0.5355907739155051,0.2950912058988197,0.9417190677290838,0.3263878967238681,0.20264622893311987
INCY,251,102.32,100.89,-0.014074342850299243,0.37920343904441095,1.879744888446216,0.1291850767783374,0.1479834506124578
INFO,251,35.92,45.55,0.2375163802719684,0.15959540484649754,2.543377820717131,0.190086432191681,0.07177060133630278
INTC,251,36.6,46.85,0.24690276827711058,0.1702487438928935,23.82385459760956,-0.025177702905251648,0.0015755919854279381
INTU,251,114.75,158.72,0.32438579459590805,0.17519724804175457,1.472520637450199,0.10048590894588323,0.021658678286129236
IP,251,53.39,59.77,0.11288040032406801,0.18623158463787312,2.3017900677290823,-0.015858365189134787,0.013148529687207307
IPG,251,23.51,20.25,-0.14927106899943002,0.25888315151222596,4.831499470119522,0.04247099571841971,0.0022543598468735544
IQV,251,76.93,99.76,0.2598713839009376,0.17758290467009843,1.4811889203187252,0.08147155769256298,0.006204774903591834
IR,251,75.93,88.75,0.15601156513038278,0.17544877752776072,1.7123837808764937,0.1523994153625014,0.032942622590982754
IRM,251,33.1,37.61,0.1277366900992278,0.19088302010269162,1.3236069362549803,0.051806757708857516,0.06299093655589126
ISRG,251,213.9298,375.25,0.5619445466909293,0.19074798855259953,0.9651306494023905,0.27499274272695295,0.055569474971073084
IT,251,99.86,124.85,0.22334381165331904,0.19959131579580477,0.6649532191235065,0.12060522839410473,-0.004776687362307269
ITW,251,122.52,165.27,0.2993062181881605,0.13532764941375883,1.2017089641434262,0.11897940319263023,0.024863967787572126
IVZ,251,30.93,36.35,0.16146761728255013,0.19871855653882728,2.685831509960159,0.03868586398665016,-0.007145166505011319
JBHT,251,96.77,116.09,0.1820287234570933,0.19474983734204823,0.9444331713147411,-0.11717611023146811,0.01327890875271273
JCI,251,42.43,38.23,-0.10423511150591219,0.20045845589212244,5.18923225498008,-0.012331197277253377,0.009443004163720623
JEC,251,58.15,66.87,0.13972455710121387,0.21741001578881836,0.824945262948207,-0.06372486542946666,0.0027113786185154094
JNJ,251,115.84,139.23,0.18391731328378771,0.11287909761672917,5.849312346613546,0.061599122462013066,-0.012629488950276312
JNPR,251,28.6,28.7,0.003490404939768346,0.23060270089296514,5.148453980079682,0.06628524647251273,-0.032424242424242425
JPM,251,87.23,107.95,0.2131198485156891,0.16134683272053327,13.941096219123501,-8.027983687080876e-4,-0.013970728724827053
JWN,251,47.62,49.12,0.031013442780170385,0.35805325969451884,2.8348833545816725,-0.03005661617654168,-0.06206775864482709
K,251,73.37,67.97,-0.07644870136735607,0.18528591516593965,2.5802225856573693,-0.03721101254304036,-0.00590159465721694
KEY,251,18.26,20.17,0.099483476799298,0.22310871312955222,10.8345389561753,-0.0010958905206372234,-0.0029025191675794535
